date,Year,Month,Weekday Name,drug_code,ddd_sales,drug_name,abc_class,ved_class,atc_desc,priority,day_of_week,is_weekend,quarter,week_of_year
19/07/2014,2014,7,Saturday,M01AB,7.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,3,29
20/07/2014,2014,7,Sunday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,3,29
21/07/2014,2014,7,Monday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,3,30
22/07/2014,2014,7,Tuesday,M01AB,5,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,3,30
23/07/2014,2014,7,Wednesday,M01AB,2.67,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,3,30
24/07/2014,2014,7,Thursday,M01AB,5.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,3,30
25/07/2014,2014,7,Friday,M01AB,5,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,3,30
26/07/2014,2014,7,Saturday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,3,30
27/07/2014,2014,7,Sunday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,3,30
28/07/2014,2014,7,Monday,M01AB,2,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,3,31
29/07/2014,2014,7,Tuesday,M01AB,2.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,3,31
30/07/2014,2014,7,Wednesday,M01AB,0.68,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,3,31
31/07/2014,2014,7,Thursday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,3,31
01/08/2014,2014,8,Friday,M01AB,2,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,3,31
02/08/2014,2014,8,Saturday,M01AB,5,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,3,31
03/08/2014,2014,8,Sunday,M01AB,5,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,3,31
04/08/2014,2014,8,Monday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,3,32
05/08/2014,2014,8,Tuesday,M01AB,2,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,3,32
06/08/2014,2014,8,Wednesday,M01AB,6,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,3,32
07/08/2014,2014,8,Thursday,M01AB,3.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,3,32
08/08/2014,2014,8,Friday,M01AB,5.02,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,3,32
09/08/2014,2014,8,Saturday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,3,32
10/08/2014,2014,8,Sunday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,3,32
11/08/2014,2014,8,Monday,M01AB,8,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,3,33
12/08/2014,2014,8,Tuesday,M01AB,0,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,3,33
13/08/2014,2014,8,Wednesday,M01AB,1.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,3,33
14/08/2014,2014,8,Thursday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,3,33
15/08/2014,2014,8,Friday,M01AB,4.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,3,33
16/08/2014,2014,8,Saturday,M01AB,8,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,3,33
17/08/2014,2014,8,Sunday,M01AB,0.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,3,33
18/08/2014,2014,8,Monday,M01AB,4.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,3,34
19/08/2014,2014,8,Tuesday,M01AB,11.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,3,34
20/08/2014,2014,8,Wednesday,M01AB,5.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,3,34
21/08/2014,2014,8,Thursday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,3,34
22/08/2014,2014,8,Friday,M01AB,6.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,3,34
23/08/2014,2014,8,Saturday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,3,34
24/08/2014,2014,8,Sunday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,3,34
25/08/2014,2014,8,Monday,M01AB,4.01,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,3,35
26/08/2014,2014,8,Tuesday,M01AB,2.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,3,35
27/08/2014,2014,8,Wednesday,M01AB,3.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,3,35
28/08/2014,2014,8,Thursday,M01AB,2.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,3,35
29/08/2014,2014,8,Friday,M01AB,6.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,3,35
30/08/2014,2014,8,Saturday,M01AB,3.68,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,3,35
31/08/2014,2014,8,Sunday,M01AB,0,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,3,35
01/09/2014,2014,9,Monday,M01AB,3.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,3,36
02/09/2014,2014,9,Tuesday,M01AB,2.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,3,36
03/09/2014,2014,9,Wednesday,M01AB,7,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,3,36
04/09/2014,2014,9,Thursday,M01AB,5.68,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,3,36
05/09/2014,2014,9,Friday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,3,36
06/09/2014,2014,9,Saturday,M01AB,5.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,3,36
07/09/2014,2014,9,Sunday,M01AB,2,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,3,36
08/09/2014,2014,9,Monday,M01AB,1,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,3,37
09/09/2014,2014,9,Tuesday,M01AB,6.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,3,37
10/09/2014,2014,9,Wednesday,M01AB,4.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,3,37
11/09/2014,2014,9,Thursday,M01AB,0,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,3,37
12/09/2014,2014,9,Friday,M01AB,2.68,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,3,37
13/09/2014,2014,9,Saturday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,3,37
14/09/2014,2014,9,Sunday,M01AB,1.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,3,37
15/09/2014,2014,9,Monday,M01AB,1.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,3,38
16/09/2014,2014,9,Tuesday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,3,38
17/09/2014,2014,9,Wednesday,M01AB,2.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,3,38
18/09/2014,2014,9,Thursday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,3,38
19/09/2014,2014,9,Friday,M01AB,2,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,3,38
20/09/2014,2014,9,Saturday,M01AB,4.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,3,38
21/09/2014,2014,9,Sunday,M01AB,1,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,3,38
22/09/2014,2014,9,Monday,M01AB,3.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,3,39
23/09/2014,2014,9,Tuesday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,3,39
24/09/2014,2014,9,Wednesday,M01AB,6,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,3,39
25/09/2014,2014,9,Thursday,M01AB,4.68,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,3,39
26/09/2014,2014,9,Friday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,3,39
27/09/2014,2014,9,Saturday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,3,39
28/09/2014,2014,9,Sunday,M01AB,0.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,3,39
29/09/2014,2014,9,Monday,M01AB,7,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,3,40
30/09/2014,2014,9,Tuesday,M01AB,10,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,3,40
01/10/2014,2014,10,Wednesday,M01AB,2.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,40
02/10/2014,2014,10,Thursday,M01AB,2,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,40
03/10/2014,2014,10,Friday,M01AB,4.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,40
04/10/2014,2014,10,Saturday,M01AB,4.68,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,40
05/10/2014,2014,10,Sunday,M01AB,2,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,40
06/10/2014,2014,10,Monday,M01AB,5.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,41
07/10/2014,2014,10,Tuesday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,41
08/10/2014,2014,10,Wednesday,M01AB,3.68,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,41
09/10/2014,2014,10,Thursday,M01AB,1,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,41
10/10/2014,2014,10,Friday,M01AB,4.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,41
11/10/2014,2014,10,Saturday,M01AB,3.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,41
12/10/2014,2014,10,Sunday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,41
13/10/2014,2014,10,Monday,M01AB,1.68,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,42
14/10/2014,2014,10,Tuesday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,42
15/10/2014,2014,10,Wednesday,M01AB,1.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,42
16/10/2014,2014,10,Thursday,M01AB,6.775,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,42
17/10/2014,2014,10,Friday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,42
18/10/2014,2014,10,Saturday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,42
19/10/2014,2014,10,Sunday,M01AB,3.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,42
20/10/2014,2014,10,Monday,M01AB,3.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,43
21/10/2014,2014,10,Tuesday,M01AB,2.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,43
22/10/2014,2014,10,Wednesday,M01AB,3.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,43
23/10/2014,2014,10,Thursday,M01AB,1.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,43
24/10/2014,2014,10,Friday,M01AB,3.67,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,43
25/10/2014,2014,10,Saturday,M01AB,2.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,43
26/10/2014,2014,10,Sunday,M01AB,3.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,43
27/10/2014,2014,10,Monday,M01AB,8.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,44
28/10/2014,2014,10,Tuesday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,44
29/10/2014,2014,10,Wednesday,M01AB,5,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,44
30/10/2014,2014,10,Thursday,M01AB,0,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,44
31/10/2014,2014,10,Friday,M01AB,2,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,44
01/11/2014,2014,11,Saturday,M01AB,2.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,44
02/11/2014,2014,11,Sunday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,44
03/11/2014,2014,11,Monday,M01AB,7,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,45
04/11/2014,2014,11,Tuesday,M01AB,6.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,45
05/11/2014,2014,11,Wednesday,M01AB,0,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,45
06/11/2014,2014,11,Thursday,M01AB,6,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,45
07/11/2014,2014,11,Friday,M01AB,6,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,45
08/11/2014,2014,11,Saturday,M01AB,12,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,45
09/11/2014,2014,11,Sunday,M01AB,3.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,45
10/11/2014,2014,11,Monday,M01AB,1,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,46
11/11/2014,2014,11,Tuesday,M01AB,8,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,46
12/11/2014,2014,11,Wednesday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,46
13/11/2014,2014,11,Thursday,M01AB,8,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,46
14/11/2014,2014,11,Friday,M01AB,5.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,46
15/11/2014,2014,11,Saturday,M01AB,4.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,46
16/11/2014,2014,11,Sunday,M01AB,2,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,46
17/11/2014,2014,11,Monday,M01AB,9,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,47
18/11/2014,2014,11,Tuesday,M01AB,2.67,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,47
19/11/2014,2014,11,Wednesday,M01AB,1.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,47
20/11/2014,2014,11,Thursday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,47
21/11/2014,2014,11,Friday,M01AB,1.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,47
22/11/2014,2014,11,Saturday,M01AB,6,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,47
23/11/2014,2014,11,Sunday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,47
24/11/2014,2014,11,Monday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,48
25/11/2014,2014,11,Tuesday,M01AB,5.36,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,48
26/11/2014,2014,11,Wednesday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,48
27/11/2014,2014,11,Thursday,M01AB,7,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,48
28/11/2014,2014,11,Friday,M01AB,3.02,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,48
29/11/2014,2014,11,Saturday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,48
30/11/2014,2014,11,Sunday,M01AB,5.68,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,48
01/12/2014,2014,12,Monday,M01AB,4.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,49
02/12/2014,2014,12,Tuesday,M01AB,6.99,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,49
03/12/2014,2014,12,Wednesday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,49
04/12/2014,2014,12,Thursday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,49
05/12/2014,2014,12,Friday,M01AB,2.02,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,49
06/12/2014,2014,12,Saturday,M01AB,3.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,49
07/12/2014,2014,12,Sunday,M01AB,5,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,49
08/12/2014,2014,12,Monday,M01AB,1,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,50
09/12/2014,2014,12,Tuesday,M01AB,1,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,50
10/12/2014,2014,12,Wednesday,M01AB,3.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,50
11/12/2014,2014,12,Thursday,M01AB,2.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,50
12/12/2014,2014,12,Friday,M01AB,6.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,50
13/12/2014,2014,12,Saturday,M01AB,1,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,50
14/12/2014,2014,12,Sunday,M01AB,10,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,50
15/12/2014,2014,12,Monday,M01AB,5.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,51
16/12/2014,2014,12,Tuesday,M01AB,6.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,51
17/12/2014,2014,12,Wednesday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,51
18/12/2014,2014,12,Thursday,M01AB,5,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,51
19/12/2014,2014,12,Friday,M01AB,0,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,51
20/12/2014,2014,12,Saturday,M01AB,1,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,51
21/12/2014,2014,12,Sunday,M01AB,4.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,51
22/12/2014,2014,12,Monday,M01AB,3.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,52
23/12/2014,2014,12,Tuesday,M01AB,10.5,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,52
24/12/2014,2014,12,Wednesday,M01AB,1,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,52
25/12/2014,2014,12,Thursday,M01AB,8.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,4,52
26/12/2014,2014,12,Friday,M01AB,3.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,4,52
27/12/2014,2014,12,Saturday,M01AB,7.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,4,52
28/12/2014,2014,12,Sunday,M01AB,2.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,4,52
29/12/2014,2014,12,Monday,M01AB,2.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,4,1
30/12/2014,2014,12,Tuesday,M01AB,9,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,4,1
31/12/2014,2014,12,Wednesday,M01AB,5.67,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,4,1
01/01/2015,2015,1,Thursday,M01AB,0,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,1,1
02/01/2015,2015,1,Friday,M01AB,6,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,1,1
03/01/2015,2015,1,Saturday,M01AB,9,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,1,1
04/01/2015,2015,1,Sunday,M01AB,4.68,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,1,1
05/01/2015,2015,1,Monday,M01AB,2.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,1,2
06/01/2015,2015,1,Tuesday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,1,2
07/01/2015,2015,1,Wednesday,M01AB,0,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,1,2
08/01/2015,2015,1,Thursday,M01AB,2,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,1,2
09/01/2015,2015,1,Friday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,1,2
10/01/2015,2015,1,Saturday,M01AB,6,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,1,2
11/01/2015,2015,1,Sunday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,1,2
12/01/2015,2015,1,Monday,M01AB,2.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,1,3
13/01/2015,2015,1,Tuesday,M01AB,10.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,1,3
14/01/2015,2015,1,Wednesday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,1,3
15/01/2015,2015,1,Thursday,M01AB,6.67,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,1,3
16/01/2015,2015,1,Friday,M01AB,6.33,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,1,3
17/01/2015,2015,1,Saturday,M01AB,6.68,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,1,3
18/01/2015,2015,1,Sunday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,1,3
19/01/2015,2015,1,Monday,M01AB,5.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,1,4
20/01/2015,2015,1,Tuesday,M01AB,4.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,1,4
21/01/2015,2015,1,Wednesday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,1,4
22/01/2015,2015,1,Thursday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,1,4
23/01/2015,2015,1,Friday,M01AB,3.67,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,1,4
24/01/2015,2015,1,Saturday,M01AB,4.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,1,4
25/01/2015,2015,1,Sunday,M01AB,4,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,1,4
26/01/2015,2015,1,Monday,M01AB,8.5,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,1,5
27/01/2015,2015,1,Tuesday,M01AB,2.67,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,1,0,1,5
28/01/2015,2015,1,Wednesday,M01AB,3,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,2,0,1,5
29/01/2015,2015,1,Thursday,M01AB,4.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,3,0,1,5
30/01/2015,2015,1,Friday,M01AB,1,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,4,0,1,5
31/01/2015,2015,1,Saturday,M01AB,8.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,5,1,1,5
01/02/2015,2015,2,Sunday,M01AB,4.34,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,6,1,1,5
02/02/2015,2015,2,Monday,M01AB,6,Anti-inflammatory (acetic),B,E,NSAIDs — Diclofenac group,B-E,0,0,1,6
